word,sentence1,sentence2,cosine_similarity,label
life,"['having', 'experienced', 'both', 'the', 'vampire', 'decided', 'that', 'he', 'preferred', 'undeath', 'to', 'life']","['he', 'appointed', 'himself', 'emperor', 'for', 'life']",0.7820063829421997,0
thing,"['a', 'thing', 'of', 'the', 'spirit']","['a', 'funny', 'thing', 'happened', 'on', 'the', 'way', 'to', 'the']",0.8092366456985474,0
authority,"['he', 'is', 'an', 'authority', 'on', 'corporate', 'law']","['i', 'have', 'the', 'authority', 'to', 'penalise', 'the', 'staff', 'in', 'my', 'department', 'but', 'not', 'the', 'authority', 'to', 'sack', 'them']",0.4247114360332489,0
set,"['set', 'this', 'poem', 'to', 'music']","['to', 'set', 'pear', 'trees', 'in', 'an', 'orchard']",0.6689280271530151,0
cup,"['he', 'swore', 'as', 'the', 'ball', 'rimmed', 'the', 'cup', 'and', 'rolled', 'away']","['he', 'drank', 'a', 'cup', 'of', 'coffee']",0.6887685060501099,0
tone,"['he', 'spoke', 'in', 'a', 'nervous', 'tone', 'of', 'voice']","['he', 'began', 'in', 'a', 'conversational', 'tone']",0.7611589431762695,1
pull,"['pull', 'your', 'knees', 'towards', 'your', 'chin']","['pull', 'the', 'string', 'gently']",0.7987237572669983,1
number,"['every', 'number', 'has', 'a', 'unique', 'position', 'in', 'the', 'sequence']","['he', 'has', 'an', 'unlisted', 'number']",0.5799381732940674,0
mother,"['the', 'lioness', 'was', 'a', 'mother', 'of', 'four', 'cubs']","['the', 'mother', 'of', 'three', 'children']",0.9014360308647156,1
cast,"['pottery', 'of', 'this', 'cast', 'was', 'found', 'throughout', 'the', 'region']","['the', 'delicate', 'cast', 'of', 'his', 'features']",0.8076889514923096,0
interest,"['victorian', 'furniture', 'is', 'an', 'interest', 'of', 'mine']","['in', 'the', 'common', 'interest']",0.6180860996246338,0
break,"['twigs', 'break', 'off', 'of', 'those', 'branches', 'easily']","['the', 'newsman', 'wanted', 'to', 'break', 'a', 'big', 'story', 'something', 'that', 'would', 'make', 'him', 'famous']",0.7541183829307556,0
plane,"['any', 'line', 'joining', 'two', 'points', 'on', 'a', 'plane', 'lies', 'wholly', 'on', 'that', 'plane']","['we', 'will', 'refer', 'to', 'the', 'plane', 'of', 'the', 'graph', 'as', 'the', 'xy', 'plane']",0.6717279553413391,1
stick,"['stick', 'your', 'thumb', 'in', 'the', 'crack']","['stick', 'some', 'feathers', 'in', 'the', 'turkey', 'before', 'you', 'serve', 'it']",0.8412489891052246,0
sack,"['he', 'got', 'the', 'sack', 'for', 'being', 'late', 'all', 'the', 'time']","['the', 'boss', 'is', 'gon', 'na', 'give', 'her', 'the', 'sack', 'today']",0.75636225938797,1
have,"['i', 'dont', 'have', 'any', 'money', 'left']","['i', 'have', 'two', 'years', 'left']",0.9266039133071899,1
run,"['a', 'daily', 'run', 'of', '100000', 'gallons', 'of', 'paint']","['yesterday', 'we', 'did', 'a', 'run', 'of', '12000', 'units']",0.6807152032852173,1
stuff,"['the', 'trunk', 'was', 'full', 'of', 'stuff']","['he', 'didnt', 'want', 'his', 'pockets', 'to', 'bulge', 'so', 'he', 'was', 'walking', 'around', 'with', 'all', 'his', 'stuff', 'in', 'his', 'hands']",0.6908801794052124,1
have,"['i', 'have', 'two', 'sisters']","['how', 'many', 'cars', 'does', 'she', 'have']",0.7753837704658508,1
know,"['she', 'doesnt', 'know', 'this', 'composer']","['i', 'know', 'him', 'under', 'a', 'different', 'name']",0.8903509974479675,1
put,"['put', 'your', 'ideas', 'in', 'writing']","['that', 'song', 'put', 'me', 'in', 'awful', 'good', 'humor']",0.8866000175476074,1
shame,"['the', 'teenager', 'couldnt', 'bear', 'the', 'shame', 'of', 'introducing', 'his', 'parents']","['one', 'mistake', 'brought', 'shame', 'to', 'all', 'his', 'family']",0.9062960147857666,1
save,"['this', 'will', 'save', 'money']","['this', 'will', 'save', 'you', 'a', 'lot', 'of', 'time']",0.9032997488975525,1
leave,"['leave', 'lots', 'of', 'time', 'for', 'the', 'trip']","['at', 'what', 'time', 'does', 'your', 'train', 'leave']",0.7693052887916565,0
beat,"['beat', 'the', 'subway', 'fare']","['beat', 'a', 'path', 'through', 'the', 'forest']",0.6779704093933105,0
furniture,"['the', 'woman', 'does', 'not', 'even', 'have', 'one', 'stick', 'of', 'furniture', 'moved', 'in', 'yet']","['there', 'was', 'only', 'one', 'piece', 'of', 'furniture', 'in', 'the', 'room']",0.8662205338478088,1
cut,"['the', 'sweat', 'cut', 'little', 'rivulets', 'into', 'her', 'face']","['cut', 'a', 'movie', 'scene']",0.35137641429901123,0
color,"['she', 'used', 'a', 'different', 'color', 'for', 'the', 'trim']","['a', 'white', 'color', 'is', 'made', 'up', 'of', 'many', 'different', 'wavelengths', 'of', 'light']",0.692219614982605,0
leave,"['a', 'ten', 'days', 'leave', 'to', 'visit', 'his', 'mother']","['she', 'was', 'granted', 'leave', 'to', 'speak']",0.6852751970291138,0
post,"['it', 'came', 'by', 'the', 'first', 'post']","['if', 'you', 'hurry', 'youll', 'catch', 'the', 'post']",0.6612955927848816,1
formula,"['he', 'gave', 'us', 'a', 'general', 'formula', 'for', 'attacking', 'polynomials']","['x', 'frac', 'b', 'pm', 'sqrtb24ac2a', 'is', 'a', 'formula', 'for', 'finding', 'the', 'roots', 'of', 'the', 'quadratic', 'equation', 'ax2', 'bx', 'c', '0']",0.44820156693458557,0
tap,"['tap', 'beer', 'in', 'a', 'bar']","['tap', 'an', 'm3', 'thread', 'all', 'the', 'way', 'through', 'the', 'hole']",0.5409758687019348,0
train,"['unfortunately', 'the', 'leading', 'bridesmaid', 'stepped', 'on', 'the', 'brides', 'train', 'as', 'they', 'were', 'walking', 'down', 'the', 'aisle']","['the', 'brides', 'train', 'was', 'carried', 'by', 'her', 'two', 'young', 'nephews']",0.8399432897567749,1
order,"['the', 'machine', 'is', 'now', 'in', 'working', 'order']","['a', 'friend', 'in', 'new', 'mexico', 'said', 'that', 'the', 'order', 'caused', 'no', 'trouble', 'out', 'there']",0.7957336902618408,0
series,"['the', 'post', 'office', 'issued', 'a', 'series', 'commemorating', 'famous', 'american', 'entertainers']","['his', 'coin', 'collection', 'included', 'the', 'complete', 'series', 'of', 'indianhead', 'pennies']",0.6996421813964844,1
air,"['the', 'flock', 'of', 'birds', 'took', 'to', 'the', 'air']","['open', 'a', 'window', 'and', 'let', 'in', 'some', 'air']",0.9178065657615662,1
voice,"['the', 'voice', 'of', 'experience']","['the', 'wee', 'small', 'voice', 'of', 'conscience']",0.8631877899169922,1
feeling,"['i', 'had', 'a', 'strange', 'feeling', 'in', 'my', 'leg']","['she', 'had', 'a', 'feeling', 'of', 'euphoria']",0.8374801874160767,0
save,"['ill', 'save', 'you', 'the', 'trouble']","['this', 'move', 'will', 'save', 'money']",0.8935558795928955,0
situation,"['no', 'human', 'situation', 'is', 'simple']","['the', 'dangerous', 'situation', 'developed', 'suddenly']",0.5447019934654236,1
head,"['a', 'reduction', 'in', 'the', 'assessment', 'per', 'head', 'of', 'sheep']","['he', 'was', 'at', 'the', 'head', 'of', 'the', 'column']",0.8760684728622437,0
scrub,"['engineers', 'had', 'to', 'scrub', 'the', 'satellite', 'launch', 'due', 'to', 'bad', 'weather']","['we', 'had', 'to', 'scrub', 'our', 'vacation', 'plans']",0.6716995239257812,1
floor,"['many', 'sunken', 'ships', 'rest', 'on', 'the', 'ocean', 'floor']","['the', 'floor', 'of', 'the', 'cave']",0.8149906992912292,1
length,"['a', 'length', 'of', 'tubing']","['a', 'length', 'of', 'timber']",0.8584243059158325,1
make,"['make', 'lead', 'into', 'gold']","['how', 'much', 'do', 'you', 'make', 'a', 'month', 'in', 'your', 'new', 'job']",0.8606728911399841,0
mechanism,"['the', 'mechanism', 'of', 'the', 'ear']","['the', 'mechanism', 'of', 'infection']",0.8430776000022888,1
time,"['he', 'waited', 'a', 'long', 'time']","['he', 'had', 'a', 'time', 'holding', 'back', 'the', 'tears']",0.873803973197937,0
case,"['for', 'english', 'a', 'compositor', 'will', 'ordinarily', 'have', 'two', 'such', 'cases', 'the', 'upper', 'case', 'containing', 'the', 'capitals', 'and', 'the', 'lower', 'case', 'containing', 'the', 'small', 'letters']","['that', 'was', 'not', 'the', 'case']",0.8436511158943176,0
life,"['he', 'wanted', 'to', 'live', 'his', 'own', 'life', 'without', 'interference', 'from', 'others']","['he', 'hoped', 'for', 'a', 'new', 'life', 'in', 'australia']",0.8551945686340332,1
get,"['i', 'just', 'dont', 'get', 'him']","['where', 'did', 'she', 'get', 'these', 'news']",0.9937666654586792,0
reaction,"['when', 'i', 'last', 'tried', 'to', 'eat', 'strawberries', 'i', 'had', 'a', 'terrible', 'allergic', 'reaction']","['a', 'bad', 'reaction', 'to', 'the', 'medicine']",0.699641227722168,1
fit,"['how', 'does', 'this', 'shirt', 'fit']","['the', 'small', 'shirt', 'doesnt', 'fit', 'me', 'so', 'ill', 'buy', 'the', 'medium', 'size']",0.8646457195281982,1
effect,"['she', 'retained', 'that', 'bold', 'effect', 'in', 'her', 'reproductions', 'of', 'the', 'original', 'painting']","['he', 'just', 'did', 'it', 'for', 'effect']",0.7228101491928101,0
connection,"['the', 'connection', 'between', 'overeating', 'and', 'obesity']","['there', 'was', 'a', 'connection', 'between', 'eating', 'that', 'pickle', 'and', 'having', 'that', 'nightmare']",0.7764097452163696,0
protection,"['he', 'made', 'trade', 'protection', 'a', 'plank', 'in', 'the', 'party', 'platform']","['insurance', 'provided', 'protection', 'against', 'loss', 'of', 'wages', 'due', 'to', 'illness']",0.6995620727539062,0
connect,"['the', 'telephone', 'company', 'finally', 'put', 'in', 'lines', 'to', 'connect', 'the', 'towns', 'in', 'this', 'area']","['did', 'you', 'finally', 'connect', 'with', 'your', 'longlost', 'cousin']",0.48293444514274597,0
run,"['if', 'you', 'see', 'this', 'man', 'run']","['these', 'dresses', 'run', 'small']",0.5434997081756592,0
flare,"['he', 'threw', 'a', 'flare', 'to', 'the', 'fullback', 'who', 'was', 'tackled', 'for', 'a', 'loss']","['infection', 'can', 'cause', 'a', 'lupus', 'flare']",0.5193839073181152,0
picture,"['they', 'could', 'still', 'receive', 'the', 'sound', 'but', 'the', 'picture', 'was', 'gone']","['she', 'was', 'the', 'picture', 'of', 'despair']",0.5887991189956665,0
clip,"['i', 'went', 'into', 'the', 'salon', 'to', 'get', 'a', 'clip']","['he', 'could', 'do', 'ten', 'at', 'a', 'clip']",0.47231659293174744,0
rule,"['the', 'rule', 'of', 'st', 'dominic']","['he', 'determined', 'the', 'upper', 'bound', 'with', 'descartes', 'rule', 'of', 'signs']",0.7752090692520142,0
escape,"['he', 'made', 'his', 'escape', 'from', 'the', 'mental', 'hospital']","['the', 'prisoners', 'made', 'their', 'escape', 'by', 'digging', 'a', 'tunnel']",0.7604233622550964,1
marriage,"['a', 'long', 'and', 'happy', 'marriage']","['you', 'should', 'enter', 'marriage', 'for', 'love']",0.41201040148735046,1
art,"['how', 'great', 'thou', 'art']","['its', 'quite', 'an', 'art']",0.6797548532485962,1
tone,"['from', 'the', 'tone', 'of', 'her', 'behavior', 'i', 'gathered', 'that', 'i', 'had', 'outstayed', 'my', 'welcome']","['the', 'general', 'tone', 'of', 'articles', 'appearing', 'in', 'the', 'newspapers', 'is', 'that', 'the', 'government', 'should', 'withdraw']",0.8300130367279053,1
swing,"['the', 'party', 'went', 'with', 'a', 'swing']","['he', 'took', 'a', 'wild', 'swing', 'at', 'my', 'head']",0.7538489103317261,0
paste,"['paste', 'the', 'sign', 'on', 'the', 'wall']","['cut', 'and', 'paste', 'the', 'sentence', 'in', 'the', 'text']",0.7585766315460205,1
action,"['a', 'man', 'of', 'action']","['he', 'saw', 'action', 'in', 'korea']",0.4145910143852234,0
head,"['the', 'head', 'of', 'the', 'list']","['ive', 'got', 'to', 'go', 'to', 'the', 'head']",0.6818875670433044,0
stay,"['they', 'had', 'a', 'nice', 'stay', 'in', 'paris']","['a', 'lengthy', 'hospital', 'stay']",0.8064565658569336,1
trade,"['they', 'are', 'accused', 'of', 'conspiring', 'to', 'constrain', 'trade']","['they', 'rode', 'the', 'trade', 'winds', 'going', 'west']",0.34131133556365967,0
touch,"['i', 'wouldnt', 'touch', 'her', 'with', 'a', 'tenfoot', 'pole']","['the', 'local', 'mafia', 'wont', 'touch', 'gambling']",0.7866305708885193,1
spread,"['they', 'put', 'out', 'quite', 'a', 'spread']","['the', 'spread', 'between', 'lending', 'and', 'borrowing', 'costs']",0.6614991426467896,0
feeling,"['the', 'surface', 'had', 'a', 'greasy', 'feeling']","['the', 'wool', 'on', 'my', 'arm', 'produced', 'a', 'strange', 'feeling']",0.8622164726257324,1
cover,"['when', 'the', 'pot', 'comes', 'to', 'a', 'boil', 'cover', 'it', 'and', 'reduce', 'the', 'heat', 'to', 'medium']","['cover', 'the', 'meat', 'with', 'a', 'lot', 'of', 'gravy']",0.7887476086616516,0
work,"['the', 'voting', 'process', 'doesnt', 'work', 'as', 'well', 'as', 'people', 'thought']","['this', 'method', 'doesnt', 'work']",0.8183268904685974,1
dozen,"['there', 'shouldnt', 'be', 'more', 'than', 'two', 'dozen', 'christmas', 'cards', 'left', 'to', 'write']","['can', 'i', 'have', 'a', 'dozen', 'eggs', 'please']",0.7671735286712646,1
art,"['the', 'art', 'of', 'conversation']","['how', 'great', 'thou', 'art']",0.7101802229881287,1
side,"['he', 'had', 'a', 'pain', 'in', 'his', 'side']","['which', 'side', 'of', 'the', 'tray', 'shall', 'i', 'put', 'it', 'on']",0.7528101205825806,1
noise,"['whatever', 'it', 'was', 'he', 'didnt', 'like', 'it', 'and', 'he', 'was', 'going', 'to', 'let', 'them', 'know', 'by', 'making', 'as', 'loud', 'a', 'noise', 'as', 'he', 'could']","['the', 'announcement', 'of', 'the', 'election', 'recount', 'caused', 'a', 'lot', 'of', 'noise']",0.6230683326721191,1
patch,"['a', 'patch', 'of', 'bad', 'weather']","['a', 'patch', 'of', 'clouds']",0.621368944644928,0
buff,"['to', 'strip', 'to', 'the', 'buff']","['swimming', 'in', 'the', 'buff']",0.7481372356414795,1
strength,"['the', 'strength', 'of', 'the', 'companys', 'stock', 'in', 'recent', 'weeks']","['fatigue', 'sapped', 'his', 'strength']",0.5035631656646729,0
back,"['can', 'you', 'back', 'up', 'your', 'claims']","['i', 'cant', 'back', 'this', 'plan']",0.7799356579780579,0
round,"['there', 'was', 'a', 'round', 'of', 'applause']","['they', 'brought', 'us', 'a', 'round', 'of', 'drinks', 'about', 'every', 'thirty', 'minutes']",0.7663995623588562,0
top,"['he', 'removed', 'the', 'top', 'of', 'the', 'carton']","['he', 'couldnt', 'get', 'the', 'top', 'off', 'of', 'the', 'bottle']",0.8987252712249756,1
excuse,"['a', 'poor', 'excuse', 'for', 'an', 'automobile']","['he', 'had', 'to', 'get', 'his', 'mother', 'to', 'write', 'an', 'excuse', 'for', 'him']",0.7692304849624634,0
course,"['the', 'government', 'took', 'a', 'firm', 'course']","['he', 'took', 'a', 'course', 'in', 'basket', 'weaving']",0.6195683479309082,0
head,"['200', 'head', 'of', 'cattle']","['200', 'head', 'of', 'cattle', 'and', '50', 'head', 'of', 'horses']",0.7818598747253418,1
accept,"['i', 'can', 'not', 'accept', 'your', 'invitation']","['we', 'accept', 'the', 'idea', 'of', 'universal', 'health', 'care']",0.6073507070541382,0
head,"['200', 'head', 'of', 'cattle']","['at', 'five', 'years', 'of', 'age', 'this', 'head', 'of', 'cattle', 'is', 'worth', 'perhaps', '40']",0.7963442206382751,1
seat,"['he', 'was', 'elected', 'to', 'a', 'seat', 'in', 'the', 'senate']","['he', 'sat', 'on', 'the', 'arm', 'of', 'the', 'chair', 'rather', 'than', 'the', 'seat', 'which', 'always', 'annoyed', 'his', 'mother']",0.6558974981307983,0
raise,"['to', 'raise', 'sandy', 'hook', 'light']","['raise', 'the', 'specter', 'of', 'unemployment']",0.5840643644332886,0
cardinal,"['the', 'cardinal', 'number', 'three', 'can', 'be', 'represented', 'as', '3', 'or', 'three']","['the', 'smallest', 'cardinal', 'numbers', 'are', '0', '1', '2', 'and', '3']",0.7730417847633362,1
know,"['i', 'know', 'that', 'the', 'president', 'lied', 'to', 'the', 'people']","['i', 'want', 'to', 'know', 'who', 'is', 'winning', 'the', 'game']",0.8358637690544128,1
use,"['we', 'can', 'use', 'this', 'mathematical', 'formula', 'to', 'solve', 'the', 'problem']","['he', 'doesnt', 'know', 'how', 'to', 'use', 'a', 'computer']",0.8502728939056396,1
conflict,"['the', 'conflict', 'between', 'the', 'government', 'and', 'the', 'rebels', 'began', 'three', 'years', 'ago']","['he', 'was', 'immobilized', 'by', 'conflict', 'and', 'indecision']",0.56107097864151,0
refer,"['refer', 'a', 'patient', 'to', 'a', 'specialist']","['christians', 'refer', 'to', 'the', 'mother', 'of', 'jesus', 'as', 'the', 'virgin', 'mary']",0.49892863631248474,0
performance,"['they', 'admired', 'his', 'performance', 'under', 'stress']","['when', 'roger', 'maris', 'powered', 'four', 'home', 'runs', 'in', 'one', 'game', 'his', 'performance', 'merits', 'awe']",0.7018542289733887,1
inactivation,"['the', 'gene', 'inactivation', 'system']","['thermal', 'inactivation', 'of', 'serum', 'samples']",0.48294490575790405,1
season,"['she', 'always', 'looked', 'forward', 'to', 'the', 'avocado', 'season']","['he', 'celebrated', 'his', '10th', 'season', 'with', 'the', 'ballet', 'company']",0.7022766470909119,1
practice,"['i', 'took', 'over', 'his', 'practice', 'when', 'he', 'retired']","['it', 'is', 'not', 'the', 'local', 'practice', 'to', 'wear', 'shorts', 'to', 'dinner']",0.6332387924194336,0
level,"['the', 'water', 'reached', 'ankle', 'level']","['the', 'pictures', 'were', 'at', 'the', 'same', 'level']",0.9170535802841187,1
society,"['it', 'was', 'then', 'that', 'they', 'decided', 'to', 'found', 'a', 'society', 'of', 'didgeridooplaying', 'unicyclists']","['they', 'formed', 'a', 'small', 'lunch', 'society']",0.5719007253646851,1
train,"['they', 'joined', 'the', 'wagon', 'train', 'for', 'safety']","['unfortunately', 'the', 'leading', 'bridesmaid', 'stepped', 'on', 'the', 'brides', 'train', 'as', 'they', 'were', 'walking', 'down', 'the', 'aisle']",0.8560032844543457,0
reaction,"['he', 'was', 'pleased', 'by', 'the', 'audiences', 'reaction', 'to', 'his', 'performance']","['john', 'feared', 'his', 'mothers', 'reaction', 'when', 'she', 'saw', 'the', 'broken', 'lamp']",0.7193734049797058,1
carry,"['i', 'carry', 'these', 'thoughts', 'in', 'the', 'back', 'of', 'my', 'head']","['i', 'will', 'carry', 'the', 'secret', 'to', 'my', 'grave']",0.8508423566818237,1
cut,"['she', 'could', 'not', 'cut', 'the', 'long', 'days', 'in', 'the', 'office']","['his', 'opponent', 'cut', 'upward', 'toward', 'his', 'chin']",0.7526621222496033,0
eat,"['i', 'didnt', 'eat', 'yet', 'so', 'i', 'gladly', 'accept', 'your', 'invitation']","['we', 'did', 'not', 'eat', 'until', '10', 'pm', 'because', 'there', 'were', 'so', 'many', 'phone', 'calls']",0.9595232605934143,1
score,"['he', 'tried', 'to', 'blame', 'the', 'victim', 'but', 'his', 'success', 'on', 'that', 'score', 'was', 'doubtful']","['what', 'was', 'your', 'score', 'on', 'your', 'homework']",0.7912119030952454,0
change,"['i', 'paid', 'with', 'a', 'twenty', 'and', 'pocketed', 'the', 'change']","['the', 'product', 'is', 'undergoing', 'a', 'change', 'in', 'order', 'to', 'improve', 'it']",0.6071628928184509,0
mouth,"['they', 'built', 'a', 'fire', 'at', 'the', 'mouth', 'of', 'the', 'cave']","['he', 'stuffed', 'his', 'mouth', 'with', 'candy']",0.7140370607376099,0
